date,state,market,crop,price_min,price_max,price_modal,arrivals_tonnes
2025-12-29,Haryana,Haryana Mandi,Sugarcane,351.63,429.77,390.7,263
2025-12-30,Haryana,Haryana Mandi,Sugarcane,381.21,465.92,423.56,277
2025-12-31,Haryana,Haryana Mandi,Sugarcane,377.47,461.35,419.41,400
2026-01-01,Haryana,Haryana Mandi,Sugarcane,398.4,486.93,442.66,188
2026-01-02,Haryana,Haryana Mandi,Sugarcane,391.81,478.88,435.35,221
2026-01-03,Haryana,Haryana Mandi,Sugarcane,388.84,475.25,432.04,432
2026-01-04,Haryana,Haryana Mandi,Sugarcane,383.89,469.2,426.54,204
2026-01-05,Haryana,Haryana Mandi,Sugarcane,368.09,449.88,408.98,386
2026-01-06,Haryana,Haryana Mandi,Sugarcane,408.71,499.54,454.13,123
2026-01-07,Haryana,Haryana Mandi,Sugarcane,411.7,503.19,457.45,83
2026-01-08,Haryana,Haryana Mandi,Sugarcane,392.18,479.33,435.75,191
2026-01-09,Haryana,Haryana Mandi,Sugarcane,428.15,523.29,475.72,186
2026-01-10,Haryana,Haryana Mandi,Sugarcane,382.11,467.03,424.57,421
2026-01-11,Haryana,Haryana Mandi,Sugarcane,374.88,458.18,416.53,208
2026-01-12,Haryana,Haryana Mandi,Sugarcane,385.97,471.74,428.85,246
2026-01-13,Haryana,Haryana Mandi,Sugarcane,375.13,458.49,416.81,123
2026-01-14,Haryana,Haryana Mandi,Sugarcane,361.52,441.86,401.69,258
2026-01-15,Haryana,Haryana Mandi,Sugarcane,402.29,491.68,446.98,341
2026-01-16,Haryana,Haryana Mandi,Sugarcane,418.64,511.68,465.16,374
2026-01-17,Haryana,Haryana Mandi,Sugarcane,378.71,462.87,420.79,269
2026-01-18,Haryana,Haryana Mandi,Sugarcane,447.84,547.36,497.6,362
2026-01-19,Haryana,Haryana Mandi,Sugarcane,443.58,542.15,492.86,301
2026-01-20,Haryana,Haryana Mandi,Sugarcane,416.55,509.12,462.84,304
2026-01-21,Haryana,Haryana Mandi,Sugarcane,423.16,517.19,470.18,391
2026-01-22,Haryana,Haryana Mandi,Sugarcane,399.34,488.08,443.71,239
2026-01-23,Haryana,Haryana Mandi,Sugarcane,435.88,532.74,484.31,230
2026-01-24,Haryana,Haryana Mandi,Sugarcane,422.77,516.72,469.74,63
2026-01-25,Haryana,Haryana Mandi,Sugarcane,420.98,514.53,467.76,400
2026-01-26,Haryana,Haryana Mandi,Sugarcane,438.84,536.36,487.6,142
2026-01-27,Haryana,Haryana Mandi,Sugarcane,458.41,560.28,509.35,202
2026-01-28,Haryana,Haryana Mandi,Sugarcane,446.34,545.53,495.94,142
2026-01-29,Haryana,Haryana Mandi,Sugarcane,452.55,553.12,502.84,120
2026-01-30,Haryana,Haryana Mandi,Sugarcane,438.66,536.14,487.4,417
2025-11-02,Maharashtra,Maharashtra Mandi,Sugarcane,249.5,304.94,277.22,71
2025-11-03,Maharashtra,Maharashtra Mandi,Sugarcane,237.15,289.86,263.51,267
2025-11-04,Maharashtra,Maharashtra Mandi,Sugarcane,240.35,293.76,267.05,474
2025-11-05,Maharashtra,Maharashtra Mandi,Sugarcane,283.43,346.41,314.92,91
2025-11-06,Maharashtra,Maharashtra Mandi,Sugarcane,310.37,379.34,344.85,61
2025-11-07,Maharashtra,Maharashtra Mandi,Sugarcane,298.81,365.21,332.01,106
2025-11-08,Maharashtra,Maharashtra Mandi,Sugarcane,314.59,384.5,349.55,182
2025-11-09,Maharashtra,Maharashtra Mandi,Sugarcane,286.87,350.62,318.75,208
2025-11-10,Maharashtra,Maharashtra Mandi,Sugarcane,317.81,388.44,353.13,279
2025-11-11,Maharashtra,Maharashtra Mandi,Sugarcane,311.81,381.1,346.45,278
2025-11-12,Maharashtra,Maharashtra Mandi,Sugarcane,259.18,316.78,287.98,386
2025-11-13,Maharashtra,Maharashtra Mandi,Sugarcane,290.51,355.07,322.79,407
2025-11-14,Maharashtra,Maharashtra Mandi,Sugarcane,300.7,367.52,334.11,311
2025-11-15,Maharashtra,Maharashtra Mandi,Sugarcane,273.58,334.37,303.97,434
2025-11-16,Maharashtra,Maharashtra Mandi,Sugarcane,328.13,401.05,364.59,296
2025-11-17,Maharashtra,Maharashtra Mandi,Sugarcane,333.24,407.29,370.26,335
2025-11-18,Maharashtra,Maharashtra Mandi,Sugarcane,272.41,332.94,302.67,301
2025-11-19,Maharashtra,Maharashtra Mandi,Sugarcane,313.06,382.63,347.84,77
2025-11-20,Maharashtra,Maharashtra Mandi,Sugarcane,279.75,341.92,310.84,448
2025-11-21,Maharashtra,Maharashtra Mandi,Sugarcane,316.61,386.97,351.79,461
2025-11-22,Maharashtra,Maharashtra Mandi,Sugarcane,342.08,418.1,380.09,291
2025-11-23,Maharashtra,Maharashtra Mandi,Sugarcane,282.37,345.12,313.75,479
2025-11-24,Maharashtra,Maharashtra Mandi,Sugarcane,305.88,373.85,339.86,417
2025-11-25,Maharashtra,Maharashtra Mandi,Sugarcane,328.34,401.3,364.82,114
2025-11-26,Maharashtra,Maharashtra Mandi,Sugarcane,348.0,425.34,386.67,319
2025-11-27,Maharashtra,Maharashtra Mandi,Sugarcane,335.18,409.66,372.42,406
2025-11-28,Maharashtra,Maharashtra Mandi,Sugarcane,356.23,435.4,395.82,244
2025-11-29,Maharashtra,Maharashtra Mandi,Sugarcane,300.97,367.85,334.41,362
2025-11-30,Maharashtra,Maharashtra Mandi,Sugarcane,310.89,379.97,345.43,309
2025-12-01,Maharashtra,Maharashtra Mandi,Sugarcane,282.22,344.93,313.57,337
2025-12-02,Maharashtra,Maharashtra Mandi,Sugarcane,285.68,349.17,317.43,217
2025-12-03,Maharashtra,Maharashtra Mandi,Sugarcane,305.42,373.29,339.36,78
2025-12-04,Maharashtra,Maharashtra Mandi,Sugarcane,296.22,362.04,329.13,319
2025-12-05,Maharashtra,Maharashtra Mandi,Sugarcane,369.21,451.26,410.23,444
2025-12-06,Maharashtra,Maharashtra Mandi,Sugarcane,329.16,402.31,365.74,151
2025-12-07,Maharashtra,Maharashtra Mandi,Sugarcane,326.55,399.12,362.83,398
2025-12-08,Maharashtra,Maharashtra Mandi,Sugarcane,354.85,433.71,394.28,303
2025-12-09,Maharashtra,Maharashtra Mandi,Sugarcane,366.61,448.08,407.34,399
2025-12-10,Maharashtra,Maharashtra Mandi,Sugarcane,366.91,448.45,407.68,165
2025-12-11,Maharashtra,Maharashtra Mandi,Sugarcane,359.96,439.95,399.95,294
2025-12-12,Maharashtra,Maharashtra Mandi,Sugarcane,317.79,388.41,353.1,262
2025-12-13,Maharashtra,Maharashtra Mandi,Sugarcane,341.24,417.08,379.16,221
2025-12-14,Maharashtra,Maharashtra Mandi,Sugarcane,317.14,387.62,352.38,108
2025-12-15,Maharashtra,Maharashtra Mandi,Sugarcane,323.13,394.94,359.04,480
2025-12-16,Maharashtra,Maharashtra Mandi,Sugarcane,372.21,454.92,413.56,487
2025-12-17,Maharashtra,Maharashtra Mandi,Sugarcane,388.03,474.26,431.15,486
2025-12-18,Maharashtra,Maharashtra Mandi,Sugarcane,334.33,408.63,371.48,180
2025-12-19,Maharashtra,Maharashtra Mandi,Sugarcane,389.65,476.24,432.94,145
2025-12-20,Maharashtra,Maharashtra Mandi,Sugarcane,355.26,434.2,394.73,147
2025-12-21,Maharashtra,Maharashtra Mandi,Sugarcane,361.52,441.86,401.69,454
2025-12-22,Maharashtra,Maharashtra Mandi,Sugarcane,327.87,400.74,364.31,134
2025-12-23,Maharashtra,Maharashtra Mandi,Sugarcane,347.4,424.6,386.0,96
2025-12-24,Maharashtra,Maharashtra Mandi,Sugarcane,364.15,445.07,404.61,428
2025-12-25,Maharashtra,Maharashtra Mandi,Sugarcane,364.63,445.66,405.15,291
2025-12-26,Maharashtra,Maharashtra Mandi,Sugarcane,376.28,459.9,418.09,144
2025-12-27,Maharashtra,Maharashtra Mandi,Sugarcane,345.17,421.88,383.52,221
2025-12-28,Maharashtra,Maharashtra Mandi,Sugarcane,384.18,469.56,426.87,134
2025-12-29,Maharashtra,Maharashtra Mandi,Sugarcane,404.53,494.43,449.48,411
2025-12-30,Maharashtra,Maharashtra Mandi,Sugarcane,355.23,434.17,394.7,404
2025-12-31,Maharashtra,Maharashtra Mandi,Sugarcane,407.2,497.69,452.44,285
2026-01-01,Maharashtra,Maharashtra Mandi,Sugarcane,337.71,412.76,375.23,74
2026-01-02,Maharashtra,Maharashtra Mandi,Sugarcane,393.73,481.23,437.48,169
2026-01-03,Maharashtra,Maharashtra Mandi,Sugarcane,394.96,482.73,438.84,51
2026-01-04,Maharashtra,Maharashtra Mandi,Sugarcane,359.48,439.37,399.43,263
2026-01-05,Maharashtra,Maharashtra Mandi,Sugarcane,409.26,500.2,454.73,396
2026-01-06,Maharashtra,Maharashtra Mandi,Sugarcane,425.11,519.58,472.35,346
2026-01-07,Maharashtra,Maharashtra Mandi,Sugarcane,371.95,454.61,413.28,109
2026-01-08,Maharashtra,Maharashtra Mandi,Sugarcane,377.88,461.86,419.87,151
2026-01-09,Maharashtra,Maharashtra Mandi,Sugarcane,352.11,430.36,391.24,111
2026-01-10,Maharashtra,Maharashtra Mandi,Sugarcane,371.43,453.97,412.7,450
2026-01-11,Maharashtra,Maharashtra Mandi,Sugarcane,417.62,510.42,464.02,298
2026-01-12,Maharashtra,Maharashtra Mandi,Sugarcane,413.9,505.88,459.89,279
2026-01-13,Maharashtra,Maharashtra Mandi,Sugarcane,433.38,529.68,481.53,155
2026-01-14,Maharashtra,Maharashtra Mandi,Sugarcane,381.26,465.99,423.62,442
2026-01-15,Maharashtra,Maharashtra Mandi,Sugarcane,441.12,539.14,490.13,166
2026-01-16,Maharashtra,Maharashtra Mandi,Sugarcane,425.23,519.72,472.48,178
2026-01-17,Maharashtra,Maharashtra Mandi,Sugarcane,398.43,486.97,442.7,461
2026-01-18,Maharashtra,Maharashtra Mandi,Sugarcane,380.0,464.45,422.23,496
2026-01-19,Maharashtra,Maharashtra Mandi,Sugarcane,439.66,537.36,488.51,216
2026-01-20,Maharashtra,Maharashtra Mandi,Sugarcane,415.75,508.14,461.95,205
2026-01-21,Maharashtra,Maharashtra Mandi,Sugarcane,433.73,530.11,481.92,409
2026-01-22,Maharashtra,Maharashtra Mandi,Sugarcane,403.35,492.98,448.16,239
2026-01-23,Maharashtra,Maharashtra Mandi,Sugarcane,389.16,475.64,432.4,412
2026-01-24,Maharashtra,Maharashtra Mandi,Sugarcane,398.2,486.68,442.44,153
2026-01-25,Maharashtra,Maharashtra Mandi,Sugarcane,429.69,525.18,477.44,261
2026-01-26,Maharashtra,Maharashtra Mandi,Sugarcane,456.41,557.84,507.13,495
2026-01-27,Maharashtra,Maharashtra Mandi,Sugarcane,454.25,555.2,504.73,454
2026-01-28,Maharashtra,Maharashtra Mandi,Sugarcane,451.35,551.65,501.5,338
2026-01-29,Maharashtra,Maharashtra Mandi,Sugarcane,439.73,537.45,488.59,411
2026-01-30,Maharashtra,Maharashtra Mandi,Sugarcane,397.95,486.38,442.16,495
2025-11-02,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,232.85,284.59,258.72,267
2025-11-03,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,273.84,334.7,304.27,234
2025-11-04,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,292.99,358.1,325.55,266
2025-11-05,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,297.86,364.05,330.96,243
2025-11-06,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,244.39,298.7,271.55,72
2025-11-07,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,282.98,345.87,314.43,109
2025-11-08,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,266.42,325.63,296.03,398
2025-11-09,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,253.74,310.13,281.94,246
2025-11-10,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,298.03,364.25,331.14,309
2025-11-11,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,284.47,347.69,316.08,438
2025-11-12,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,276.08,337.43,306.75,247
2025-11-13,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,268.73,328.45,298.59,178
2025-11-14,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,296.61,362.52,329.56,266
2025-11-15,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,333.4,407.49,370.44,469
2025-11-16,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,296.48,362.36,329.42,440
2025-11-17,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,290.96,355.62,323.29,339
2025-11-18,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,331.31,404.93,368.12,248
2025-11-19,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,276.78,338.29,307.54,239
2025-11-20,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,324.6,396.74,360.67,227
2025-11-21,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,279.06,341.07,310.07,250
2025-11-22,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,287.76,351.71,319.73,213
2025-11-23,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,307.07,375.3,341.18,335
2025-11-24,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,284.23,347.39,315.81,248
2025-11-25,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,308.72,377.33,343.03,353
2025-11-26,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,317.05,387.5,352.28,429
2025-11-27,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,342.3,418.36,380.33,343
2025-11-28,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,333.96,408.17,371.06,269
2025-11-29,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,299.33,365.85,332.59,473
2025-11-30,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,308.6,377.18,342.89,370
2025-12-01,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,284.65,347.91,316.28,192
2025-12-02,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,301.23,368.17,334.7,130
2025-12-03,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,319.12,390.04,354.58,209
2025-12-04,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,330.01,403.34,366.67,482
2025-12-05,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,355.61,434.64,395.12,320
2025-12-06,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,319.97,391.07,355.52,292
2025-12-07,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,350.26,428.09,389.17,223
2025-12-08,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,298.01,364.24,331.13,419
2025-12-09,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,344.97,421.63,383.3,190
2025-12-10,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,350.12,427.93,389.02,301
2025-12-11,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,325.49,397.82,361.65,383
2025-12-12,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,345.67,422.48,384.07,336
2025-12-13,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,375.4,458.82,417.11,199
2025-12-14,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,353.09,431.56,392.33,333
2025-12-15,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,350.11,427.92,389.01,206
2025-12-16,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,375.86,459.39,417.63,411
2025-12-17,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,361.47,441.79,401.63,231
2025-12-18,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,338.1,413.23,375.67,486
2025-12-19,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,337.25,412.2,374.73,105
2025-12-20,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,389.42,475.96,432.69,196
2025-12-21,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,383.28,468.45,425.86,267
2025-12-22,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,380.89,465.53,423.21,441
2025-12-23,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,373.7,456.74,415.22,319
2025-12-24,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,345.15,421.85,383.5,397
2025-12-25,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,364.06,444.96,404.51,291
2025-12-26,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,407.02,497.47,452.24,361
2025-12-27,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,402.17,491.54,446.85,277
2025-12-28,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,352.4,430.71,391.56,409
2025-12-29,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,371.38,453.91,412.65,342
2025-12-30,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,401.59,490.83,446.21,269
2025-12-31,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,377.79,461.75,419.77,432
2026-01-01,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,407.05,497.5,452.28,333
2026-01-02,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,406.75,497.14,451.95,61
2026-01-03,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,342.36,418.44,380.4,260
2026-01-04,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,343.94,420.37,382.15,486
2026-01-05,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,421.01,514.57,467.79,354
2026-01-06,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,410.77,502.05,456.41,308
2026-01-07,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,427.79,522.86,475.33,99
2026-01-08,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,357.06,436.4,396.73,364
2026-01-09,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,363.3,444.04,403.67,95
2026-01-10,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,416.93,509.58,463.25,354
2026-01-11,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,430.38,526.02,478.2,472
2026-01-12,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,377.52,461.42,419.47,88
2026-01-13,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,375.0,458.33,416.67,150
2026-01-14,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,440.71,538.64,489.68,435
2026-01-15,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,372.06,454.74,413.4,136
2026-01-16,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,381.02,465.69,423.35,117
2026-01-17,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,421.28,514.9,468.09,294
2026-01-18,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,413.38,505.25,459.32,467
2026-01-19,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,407.28,497.79,452.53,88
2026-01-20,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,381.49,466.26,423.88,253
2026-01-21,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,428.5,523.73,476.12,305
2026-01-22,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,388.69,475.06,431.88,154
2026-01-23,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,430.52,526.2,478.36,159
2026-01-24,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,454.27,555.22,504.74,491
2026-01-25,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,423.73,517.89,470.81,308
2026-01-26,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,420.72,514.21,467.46,230
2026-01-27,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,417.89,510.75,464.32,265
2026-01-28,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,428.98,524.3,476.64,227
2026-01-29,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,441.23,539.28,490.26,406
2026-01-30,Uttar Pradesh,Uttar Pradesh Mandi,Sugarcane,421.68,515.39,468.54,118
2025-11-02,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,304.51,372.18,338.35,67
2025-11-03,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,298.76,365.16,331.96,223
2025-11-04,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,293.93,359.25,326.59,493
2025-11-05,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,269.41,329.27,299.34,178
2025-11-06,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,271.38,331.68,301.53,161
2025-11-07,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,269.7,329.64,299.67,195
2025-11-08,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,304.55,372.23,338.39,279
2025-11-09,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,311.69,380.96,346.33,464
2025-11-10,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,292.79,357.85,325.32,393
2025-11-11,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,296.84,362.8,329.82,259
2025-11-12,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,261.16,319.19,290.17,461
2025-11-13,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,316.5,386.83,351.66,80
2025-11-14,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,288.19,352.24,320.21,93
2025-11-15,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,294.45,359.88,327.16,410
2025-11-16,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,262.29,320.58,291.44,52
2025-11-17,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,260.9,318.88,289.89,234
2025-11-18,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,310.2,379.14,344.67,117
2025-11-19,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,289.59,353.95,321.77,468
2025-11-20,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,282.22,344.93,313.57,140
2025-11-21,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,303.88,371.41,337.65,170
2025-11-22,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,331.62,405.31,368.46,115
2025-11-23,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,315.24,385.3,350.27,120
2025-11-24,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,299.54,366.1,332.82,426
2025-11-25,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,346.25,423.2,384.72,416
2025-11-26,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,332.2,406.02,369.11,359
2025-11-27,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,307.29,375.57,341.43,333
2025-11-28,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,309.02,377.69,343.35,134
2025-11-29,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,310.5,379.5,345.0,297
2025-11-30,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,327.27,400.0,363.63,136
2025-12-01,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,338.92,414.24,376.58,349
2025-12-02,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,304.99,372.77,338.88,405
2025-12-03,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,335.32,409.83,372.57,244
2025-12-04,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,331.65,405.35,368.5,110
2025-12-05,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,323.14,394.95,359.04,486
2025-12-06,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,370.42,452.73,411.57,483
2025-12-07,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,346.8,423.87,385.33,293
2025-12-08,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,317.03,387.48,352.25,457
2025-12-09,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,315.27,385.33,350.3,128
2025-12-10,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,351.21,429.26,390.24,233
2025-12-11,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,324.32,396.39,360.36,125
2025-12-12,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,325.83,398.23,362.03,419
2025-12-13,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,308.54,377.11,342.83,391
2025-12-14,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,342.7,418.86,380.78,186
2025-12-15,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,322.67,394.38,358.53,305
2025-12-16,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,366.12,447.48,406.8,298
2025-12-17,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,319.79,390.86,355.33,175
2025-12-18,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,321.71,393.2,357.46,152
2025-12-19,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,392.84,480.13,436.48,298
2025-12-20,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,325.81,398.21,362.01,495
2025-12-21,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,356.93,436.25,396.59,153
2025-12-22,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,367.71,449.43,408.57,293
2025-12-23,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,324.42,396.52,360.47,354
2025-12-24,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,350.99,428.99,389.99,240
2025-12-25,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,359.98,439.98,399.98,360
2025-12-26,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,403.86,493.61,448.73,218
2025-12-27,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,343.67,420.04,381.86,255
2025-12-28,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,347.68,424.94,386.31,311
2025-12-29,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,361.24,441.51,401.38,263
2025-12-30,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,381.89,466.76,424.32,135
2025-12-31,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,402.91,492.45,447.68,368
2026-01-01,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,393.51,480.96,437.24,267
2026-01-02,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,366.08,447.44,406.76,197
2026-01-03,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,363.92,444.79,404.36,252
2026-01-04,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,411.83,503.35,457.59,470
2026-01-05,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,360.8,440.98,400.89,111
2026-01-06,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,372.97,455.85,414.41,110
2026-01-07,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,428.59,523.83,476.21,210
2026-01-08,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,389.06,475.51,432.28,333
2026-01-09,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,420.91,514.45,467.68,434
2026-01-10,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,410.03,501.15,455.59,382
2026-01-11,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,359.61,439.52,399.56,170
2026-01-12,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,410.94,502.26,456.6,456
2026-01-13,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,438.41,535.84,487.12,218
2026-01-14,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,414.75,506.92,460.84,472
2026-01-15,Tamil Nadu,Tamil Nadu Mandi,Sugarcane,424.25,518.53,471.39,335
